2.3576e-05,1.9261e+14
3.1194e-05,7.3298e+13
3.6088e-05,3.347e+13
4.0991e-05,1.5685e+13
5.3055e-05,8.5783e+12
6.6931e-05,5.4948e+12
7.8679e-05,3.0366e+12
9.2032e-05,1.2003e+12
0.00010134,1.3103e+12
0.00011491,1.4323e+12
0.00013428,6.1696e+11
0.00014714,4.0382e+11
0.00016219,4.7678e+11
0.00017887,2.7663e+11
0.00019366,2.8068e+11
0.00020832,2.0739e+11
0.00023065,2.028e+11
0.0002414,1.4062e+11
0.00025962,1.1315e+11
0.00027456,8.5128e+10
0.00028995,6.3777e+10
0.00031275,5.6497e+10
0.00032394,4.6761e+10
0.00033994,5.5496e+10
0.00035912,4.2577e+10
0.00038132,3.1759e+10
0.0004077,3.4527e+10
0.0004332,2.6995e+10
0.00045397,1.966e+10
0.00047459,1.8654e+10
0.0004898,2.3383e+10
0.00050126,3.05e+10
0.00051024,2.61e+10
0.00052644,1.376e+10
0.00056372,1.707e+10
0.0005848,1.6309e+10
0.00059278,1.7926e+10
0.00061165,1.4312e+10
0.00064902,1.3545e+10
0.00067657,1.6419e+10
0.00070168,1.1774e+10
0.00071962,2.1724e+10
0.00072115,2.6471e+10
0.00073749,2.2349e+10
0.00075798,1.0278e+10
0.00077499,7.8003e+09
0.00080928,1.018e+10
0.00083562,1.1305e+10
0.0008607,8.9796e+09
0.00089446,9.2294e+09
0.00093784,6.6926e+09
0.00097076,4.9541e+09
0.001008,7.0336e+09
0.0010421,6.3937e+09
0.0010839,6.6225e+09
0.0011274,4.5373e+09
0.0011784,5.655e+09
0.0012172,6.235e+09
0.0012462,4.5919e+09
0.0012772,7.2027e+09
0.001308,4.3161e+09
0.0013318,4.6429e+09
0.0013693,5.3683e+09
0.0014101,4.5401e+09
0.0014454,5.0459e+09
0.0014983,4.4969e+09
0.0015241,5.4465e+09
0.0015593,5.1328e+09
0.0015947,5.2803e+09
0.0016337,2.9212e+09
0.0016745,3.2327e+09
0.0017077,2.2846e+09
0.0017681,3.0342e+09
0.0018093,3.6019e+09
0.0018592,3.6674e+09
0.0019093,2.0889e+09
0.0019518,2.9204e+09
0.0019986,2.7459e+09
0.0020313,2.1773e+09
0.0020613,3.8575e+09
0.0020892,3.4086e+09
0.0021231,4.2984e+09
0.0021455,2.5146e+09
0.0021937,2.3074e+09
0.0022283,2.7827e+09
0.0022676,3.1088e+09
0.0023017,2.2836e+09
0.0023458,2.5469e+09
0.0024045,1.9765e+09
0.0024529,3.0978e+09
0.0024824,2.5206e+09
0.0025109,2.0315e+09
0.0025597,2.45e+09
0.0026072,1.931e+09
0.0026586,1.9695e+09
0.0027198,2.0594e+09
0.0027794,1.9492e+09
0.0028324,1.7223e+09
0.0028687,2.1982e+09
0.0029202,2.1094e+09
0.0029507,2.4202e+09
0.0029892,2.9187e+09
0.0030316,1.8638e+09
0.0030925,2.0947e+09
0.0031655,1.6582e+09
0.0032025,1.883e+09
0.0032554,1.7761e+09
0.0033083,2.5632e+09
0.0033627,1.9188e+09
0.0034041,1.2747e+09
0.0034681,2.0341e+09
0.003524,1.6852e+09
0.0035775,1.3397e+09
0.0036263,1.5991e+09
0.0036829,1.5109e+09
0.0037502,1.7742e+09
0.0038296,1.9923e+09
0.0038804,1.8346e+09
0.0039415,1.6605e+09
0.0039911,1.6224e+09
0.0040618,1.4201e+09
0.0041224,1.3491e+09
0.0041774,1.9904e+09
0.0042654,1.1495e+09
0.0043541,1.1221e+09
0.0043957,1.3008e+09
0.0044763,1.4174e+09
0.0045115,1.1533e+09
0.0045729,1.2311e+09
0.004597,1.7585e+09
0.0046535,1.1543e+09
0.0047092,1.2268e+09
0.0047639,1.9747e+09
0.0048034,1.4795e+09
0.0048874,1.6657e+09
0.0049452,1.3357e+09
0.0050409,1.4197e+09
0.0051085,1.367e+09
0.0051863,1.3494e+09
0.005291,1.1084e+09
0.0053843,1.0015e+09
0.0054665,1.6078e+09
0.0055183,1.151e+09
0.0055877,1.1217e+09
0.005663,1.147e+09
0.005731,1.3833e+09
0.0057856,1.1207e+09
0.0058509,9.7339e+08
0.0058937,5.6117e+08
0.0059728,8.3175e+08
0.0060269,8.2603e+08
0.0061122,9.4774e+08
0.0062081,1.068e+09
0.0063003,7.2736e+08
0.0063705,1.6006e+09
0.0064272,1.4143e+09
0.0064845,1.1768e+09
0.0065436,1.138e+09
0.0066501,9.0493e+08
0.0067751,8.9461e+08
0.0068889,8.4745e+08
0.006977,1.0496e+09
0.0070378,8.6063e+08
0.0071487,1.029e+09
0.0072257,7.8839e+08
0.0073332,1.0054e+09
0.0074583,9.4425e+08
0.0075012,9.5156e+08
0.0075583,9.1312e+08
0.0076153,9.5482e+08
0.0077449,9.0604e+08
0.0078561,8.0059e+08
0.0080002,1.0852e+09
0.0080494,6.6154e+08
0.0081557,8.4145e+08
0.0082601,8.271e+08
0.0083376,8.8138e+08
0.0084841,8.2993e+08
0.0085827,8.6039e+08
0.0086708,6.7178e+08
0.008696,8.4571e+08
0.0088285,7.171e+08
0.00893,9.2157e+08
0.009026,6.049e+08
0.0091146,7.9222e+08
0.0092085,6.0609e+08
0.0093287,6.8925e+08
0.0094198,7.421e+08
0.0095569,7.4464e+08
0.009685,6.7981e+08
0.0097169,7.983e+08
0.0098605,6.9535e+08
0.0099715,1.156e+09
0.01007,8.3401e+08
0.010202,6.7279e+08
0.010288,1.0119e+09
0.010381,6.4782e+08
0.010483,8.9716e+08
0.010584,9.3411e+08
0.010715,8.254e+08
0.0108,7.7854e+08
0.010884,9.5272e+08
0.011043,7.4964e+08
0.011241,9.5925e+08
0.011355,6.7967e+08
0.011464,8.3315e+08
0.011577,5.4359e+08
0.011708,7.5086e+08
0.011869,6.3885e+08
0.011998,8.147e+08
0.012188,6.1514e+08
0.012296,8.07e+08
0.01243,6.247e+08
0.012578,9.969e+08
0.012663,9.1798e+08
0.012815,6.749e+08
0.012966,6.5658e+08
0.013115,7.3795e+08
0.013288,5.953e+08
