0.010735,1.2246e+17
0.011652,4.984e+16
0.012665,1.7726e+16
0.013967,6.3041e+15
0.015258,2.1504e+15
0.016559,5.7472e+14
0.018376,1.4358e+14
0.02011,4.105e+13
0.021863,6.4591e+12
0.023697,1.2126e+12
0.025812,1.7836e+11
0.02768,2.3522e+10
0.029836,2.5999e+09
0.032791,3.2051e+08
0.037999,5.395e+07
0.04625,5.3607e+07
0.054935,4.9315e+07
0.065308,3.9012e+07
0.075589,3.7781e+07
0.086977,3.4203e+07
0.099268,3.2805e+07
0.11442,3.0964e+07
0.13021,3.2597e+07
0.15091,3.5209e+07
0.18381,3.6476e+07
0.24991,4.2829e+07
0.34107,9.5581e+07
0.4595,1.6131e+08
0.6066,2.3791e+08
0.79435,4.7907e+08
1.0063,7.8802e+08
1.2154,1.2633e+09
1.445,1.9426e+09
1.7434,3.1143e+09
2.0481,5.341e+09
2.3761,8.0043e+09
2.8579,1.5709e+10
3.4428,2.2007e+10
